file,bytes,n_playlists,n_tracks,parse_s
mpd.slice.466000-466999.json,34840434,1000,68996,0.3919938750041183
mpd.slice.467000-467999.json,32938073,1000,65172,0.38273024998488836
mpd.slice.468000-468999.json,35156574,1000,69619,0.3931692079931963
mpd.slice.469000-469999.json,32937359,1000,65114,0.36757883298560046
mpd.slice.47000-47999.json,33900174,1000,67065,0.3779760829929728
mpd.slice.470000-470999.json,34249420,1000,67762,0.38421358398045413
mpd.slice.471000-471999.json,33373873,1000,65997,0.3765992079861462
mpd.slice.472000-472999.json,32961011,1000,65231,0.37119624999468215
mpd.slice.473000-473999.json,34148668,1000,67476,0.4181727089744527
mpd.slice.474000-474999.json,32631085,1000,64541,0.4625732499989681
mpd.slice.475000-475999.json,34393284,1000,68019,0.4073779170284979
mpd.slice.476000-476999.json,32706998,1000,64637,0.37352445800206624
mpd.slice.477000-477999.json,33655428,1000,66506,0.3893932499922812
mpd.slice.478000-478999.json,34067047,1000,67341,0.39504183299141005
mpd.slice.479000-479999.json,31811361,1000,62904,0.35899887498817407
mpd.slice.48000-48999.json,33969860,1000,67205,0.3823116249986924
mpd.slice.480000-480999.json,32685678,1000,64589,0.3692968329996802
mpd.slice.481000-481999.json,32592498,1000,64386,0.3642316669865977
mpd.slice.482000-482999.json,34110546,1000,67370,0.3931188750138972
mpd.slice.483000-483999.json,33350860,1000,65922,0.3767344580264762
mpd.slice.484000-484999.json,34062525,1000,67359,0.3840790829854086
mpd.slice.485000-485999.json,33379706,1000,66036,0.37488920902251266
mpd.slice.486000-486999.json,34380971,1000,68072,0.38638716700370423
mpd.slice.487000-487999.json,33856226,1000,67019,0.38810283300699666
mpd.slice.488000-488999.json,33225363,1000,65743,0.37775520799914375
mpd.slice.489000-489999.json,34372204,1000,67992,0.38689941697521135
mpd.slice.49000-49999.json,33846620,1000,66948,0.38110462500480935
mpd.slice.490000-490999.json,34023037,1000,67311,0.3819938749948051
mpd.slice.491000-491999.json,33337139,1000,65996,0.3749599160219077
mpd.slice.492000-492999.json,33721123,1000,66699,0.38279449997935444
mpd.slice.493000-493999.json,34103619,1000,67447,0.38234883299446665
mpd.slice.494000-494999.json,33287374,1000,65887,0.37305545801064
mpd.slice.495000-495999.json,33810224,1000,66886,0.3786106670158915
mpd.slice.496000-496999.json,33568414,1000,66489,0.37420070901862346
mpd.slice.497000-497999.json,34491626,1000,68230,0.38971429198863916
mpd.slice.498000-498999.json,32455692,1000,64159,0.36592250000103377
mpd.slice.499000-499999.json,33469841,1000,66234,0.3755911659973208
mpd.slice.5000-5999.json,34105688,1000,67529,0.38358783299918287
mpd.slice.50000-50999.json,32922422,1000,65086,0.3680888329981826
mpd.slice.500000-500999.json,32826687,1000,64868,0.37028529099188745
mpd.slice.501000-501999.json,33286659,1000,65840,0.3791423750226386
mpd.slice.502000-502999.json,33074304,1000,65337,0.3693813330028206
mpd.slice.503000-503999.json,33306030,1000,65927,0.38430825000978075
mpd.slice.504000-504999.json,33797834,1000,66811,0.3892817919841036
mpd.slice.505000-505999.json,32407962,1000,64085,0.3651014170027338
mpd.slice.506000-506999.json,33992430,1000,67223,0.3821504579973407
mpd.slice.507000-507999.json,31814485,1000,62903,0.3577140420093201
mpd.slice.508000-508999.json,32433262,1000,64109,0.3668330409855116
mpd.slice.509000-509999.json,35062110,1000,69407,0.3949247499986086
mpd.slice.51000-51999.json,34916312,1000,69119,0.393261999997776
mpd.slice.510000-510999.json,32153479,1000,63550,0.360952583985636
mpd.slice.511000-511999.json,32789194,1000,64875,0.3682217909954488
mpd.slice.512000-512999.json,32836275,1000,64927,0.3697340410144534
mpd.slice.513000-513999.json,33108409,1000,65551,0.7381446250074077
mpd.slice.514000-514999.json,33585111,1000,66425,0.5391801250225399
mpd.slice.515000-515999.json,32313730,1000,63778,0.483365624997532
mpd.slice.516000-516999.json,31314447,1000,61890,0.44218241699854843
mpd.slice.517000-517999.json,32886001,1000,65046,0.39155316702090204
mpd.slice.518000-518999.json,33377485,1000,66014,0.39703141700010747
mpd.slice.519000-519999.json,33198469,1000,65663,0.3997713749995455
mpd.slice.52000-52999.json,33190282,1000,65592,0.3981300419836771
mpd.slice.520000-520999.json,32241261,1000,63712,0.39340691702091135
mpd.slice.521000-521999.json,33508480,1000,66289,0.4157482919981703
mpd.slice.522000-522999.json,34481220,1000,68236,0.4134272919909563
mpd.slice.523000-523999.json,32225424,1000,63772,0.5495426659763325
mpd.slice.524000-524999.json,34812229,1000,68876,0.48608050000621006
mpd.slice.525000-525999.json,32763170,1000,64720,0.3990553340117913
mpd.slice.526000-526999.json,33481873,1000,66153,0.398928334005177
mpd.slice.527000-527999.json,33529609,1000,66334,0.4014946249953937
mpd.slice.528000-528999.json,32535384,1000,64334,0.3959678750252351
mpd.slice.529000-529999.json,32581678,1000,64431,0.39726837500347756
mpd.slice.53000-53999.json,32798501,1000,64845,0.40354900000966154
mpd.slice.530000-530999.json,32048003,1000,63402,0.4019061670114752
mpd.slice.531000-531999.json,32611101,1000,64483,0.4063325420138426
mpd.slice.532000-532999.json,32633822,1000,64502,0.37992716702865437
mpd.slice.533000-533999.json,32392119,1000,64007,0.37186450001900084
mpd.slice.534000-534999.json,32541366,1000,64345,0.37873220900655724
mpd.slice.535000-535999.json,34169187,1000,67598,0.39671800000360236
mpd.slice.536000-536999.json,32939808,1000,65154,0.38898570800665766
mpd.slice.537000-537999.json,32786318,1000,64838,0.39240099999005906
mpd.slice.538000-538999.json,33821816,1000,66907,0.41024079101043753
mpd.slice.539000-539999.json,33604000,1000,66489,0.39348904200596735
mpd.slice.54000-54999.json,33289808,1000,65803,0.39605945799848996
mpd.slice.540000-540999.json,33084236,1000,65422,0.38911658301367424
mpd.slice.541000-541999.json,32131094,1000,63543,0.3837074159819167
mpd.slice.542000-542999.json,33663582,1000,66589,0.4031238750030752
mpd.slice.543000-543999.json,32633778,1000,64490,0.3967604589997791
mpd.slice.544000-544999.json,32771422,1000,64836,0.3950736249971669
mpd.slice.545000-545999.json,34267000,1000,67698,0.4160272910085041
mpd.slice.546000-546999.json,33910010,1000,67046,0.43204954100656323
mpd.slice.547000-547999.json,34957529,1000,69093,0.528179207991343
mpd.slice.548000-548999.json,32430976,1000,64156,0.4677272920089308
mpd.slice.549000-549999.json,34716470,1000,68689,0.44877508401987143
mpd.slice.55000-55999.json,34012375,1000,67287,0.43249712500255555
mpd.slice.550000-550999.json,33698579,1000,66719,0.42773150000721216
mpd.slice.551000-551999.json,33281836,1000,65805,0.4115942909847945
mpd.slice.552000-552999.json,32275919,1000,63790,0.40447549999225885
mpd.slice.553000-553999.json,32853229,1000,65025,0.40549433400155976
mpd.slice.554000-554999.json,33742443,1000,66663,0.4124259579984937
mpd.slice.555000-555999.json,34593973,1000,68496,0.4157677080074791
mpd.slice.556000-556999.json,33481810,1000,66193,0.4062687089899555
mpd.slice.557000-557999.json,32694100,1000,64625,0.3817541250027716
mpd.slice.558000-558999.json,34663406,1000,68555,0.39848291702219285
mpd.slice.559000-559999.json,33279106,1000,65763,0.4067355840234086
mpd.slice.56000-56999.json,33901070,1000,67014,0.4152675409859512
mpd.slice.560000-560999.json,32466539,1000,64225,0.3935498339997139
mpd.slice.561000-561999.json,32385058,1000,64029,0.372522082994692
mpd.slice.562000-562999.json,33811620,1000,66960,0.41772408300312236
mpd.slice.563000-563999.json,34865410,1000,68937,0.4254495000059251
mpd.slice.564000-564999.json,33350619,1000,65985,0.3906368749740068
mpd.slice.565000-565999.json,33630007,1000,66463,0.41089679099968635
mpd.slice.566000-566999.json,33186857,1000,65678,0.3990815410215873
mpd.slice.567000-567999.json,31854459,1000,62963,0.38788845800445415
mpd.slice.568000-568999.json,32034074,1000,63321,0.38662391700199805
mpd.slice.569000-569999.json,33163995,1000,65568,0.40594554200652055
mpd.slice.57000-57999.json,34205001,1000,67718,0.42437554098432884
mpd.slice.570000-570999.json,34165423,1000,67613,0.4134652909997385
mpd.slice.571000-571999.json,33457065,1000,66190,0.40224591598962434
mpd.slice.572000-572999.json,33135491,1000,65570,0.38956779101863503
mpd.slice.573000-573999.json,35641443,1000,70600,0.4115480420005042
mpd.slice.574000-574999.json,33140134,1000,65606,0.38756237502093427
mpd.slice.575000-575999.json,31676437,1000,62631,0.38489512499654666
mpd.slice.576000-576999.json,32745296,1000,64724,0.39206924999598414
mpd.slice.577000-577999.json,32843186,1000,64954,0.3868927500152495
mpd.slice.578000-578999.json,31745684,1000,62773,0.36380062499665655
mpd.slice.579000-579999.json,32876743,1000,65032,0.38003137498162687
mpd.slice.58000-58999.json,34672895,1000,68667,0.39714987500337884
mpd.slice.580000-580999.json,33149917,1000,65597,0.3979729159909766
mpd.slice.581000-581999.json,34111001,1000,67499,0.3945571249932982
mpd.slice.582000-582999.json,33589828,1000,66369,0.39228166700922884
mpd.slice.583000-583999.json,34058283,1000,67391,0.4071139169973321
mpd.slice.584000-584999.json,32780929,1000,64790,0.3742914999893401
mpd.slice.585000-585999.json,34511615,1000,68334,0.39538320899009705
mpd.slice.586000-586999.json,33621664,1000,66513,0.39086549999774434
mpd.slice.587000-587999.json,33282482,1000,65762,0.38566854197415523
mpd.slice.588000-588999.json,32305312,1000,63793,0.37170658298418857
mpd.slice.589000-589999.json,32426301,1000,64156,0.3814027089974843
mpd.slice.59000-59999.json,33846392,1000,67049,0.39532408298691735
mpd.slice.590000-590999.json,33434072,1000,66174,0.3859417920175474
mpd.slice.591000-591999.json,34087114,1000,67425,0.3930602920008823
mpd.slice.592000-592999.json,33938549,1000,67171,0.3897227080015
mpd.slice.593000-593999.json,33356454,1000,66029,0.3831861249927897
mpd.slice.594000-594999.json,34416979,1000,68132,0.396440167009132
mpd.slice.595000-595999.json,34295292,1000,67831,0.39438933299970813
mpd.slice.596000-596999.json,32175861,1000,63677,0.37988383299671113
mpd.slice.597000-597999.json,33470022,1000,66272,0.39870262501062825
mpd.slice.598000-598999.json,33985364,1000,67253,0.3929345830110833
mpd.slice.599000-599999.json,31622960,1000,62595,0.6002274999918882
mpd.slice.6000-6999.json,33267176,1000,65742,0.5781688749848399
mpd.slice.60000-60999.json,34257754,1000,67834,0.43475104100070894
mpd.slice.600000-600999.json,33038934,1000,65373,0.3800721669977065
mpd.slice.601000-601999.json,34913025,1000,69108,0.40071650000754744
mpd.slice.602000-602999.json,32044415,1000,63425,0.3932759169838391
mpd.slice.603000-603999.json,32387797,1000,64012,0.379067625006428
mpd.slice.604000-604999.json,34375906,1000,68056,0.4004267909913324
mpd.slice.605000-605999.json,32579500,1000,64457,0.3786854999780189
mpd.slice.606000-606999.json,33151681,1000,65549,0.3928256670187693
mpd.slice.607000-607999.json,31382610,1000,62135,0.42177966600866057
mpd.slice.608000-608999.json,33116345,1000,65542,0.40927354199811816
mpd.slice.609000-609999.json,35555450,1000,70325,0.41105695799342357
mpd.slice.61000-61999.json,33382786,1000,66036,0.3784087499952875
mpd.slice.610000-610999.json,33059881,1000,65395,0.3740777080238331
mpd.slice.611000-611999.json,33487403,1000,66322,0.3839009170187637
mpd.slice.612000-612999.json,32734860,1000,64736,0.37545374999172054
mpd.slice.613000-613999.json,33987533,1000,67265,0.384793625009479
mpd.slice.614000-614999.json,33188415,1000,65752,0.3754664580046665
mpd.slice.615000-615999.json,34125035,1000,67564,0.3829549160145689
mpd.slice.616000-616999.json,33847790,1000,67069,0.38299587499932386
mpd.slice.617000-617999.json,33148878,1000,65544,0.37598120799520984
mpd.slice.618000-618999.json,33217561,1000,65723,0.3751022499927785
mpd.slice.619000-619999.json,33282766,1000,65848,0.38228916699881665
mpd.slice.62000-62999.json,33705470,1000,66698,0.38202729099430144
mpd.slice.620000-620999.json,33568504,1000,66263,0.37769724999088794
mpd.slice.621000-621999.json,34060374,1000,67365,0.38923112498014234
mpd.slice.622000-622999.json,33115510,1000,65589,0.37451974998111837
mpd.slice.623000-623999.json,34099183,1000,67438,0.38394324999535456
mpd.slice.624000-624999.json,32810379,1000,64855,0.3703582090092823
mpd.slice.625000-625999.json,33224229,1000,65615,0.3780805419955868
mpd.slice.626000-626999.json,34030996,1000,67348,0.3936994170071557
mpd.slice.627000-627999.json,32433412,1000,64158,0.36583249998511747
mpd.slice.628000-628999.json,33157484,1000,65595,0.3717622499971185
mpd.slice.629000-629999.json,32067180,1000,63409,0.3651700000045821
mpd.slice.63000-63999.json,34008539,1000,67377,0.3820369169989135
mpd.slice.630000-630999.json,33198055,1000,65700,0.3832073330122512
mpd.slice.631000-631999.json,31691048,1000,62655,0.3731580000021495
mpd.slice.632000-632999.json,34095054,1000,67505,0.40712933300528675
mpd.slice.633000-633999.json,33280895,1000,65815,0.40011612497619353
mpd.slice.634000-634999.json,33542870,1000,66326,0.38374341698363423
mpd.slice.635000-635999.json,32183046,1000,63699,0.36693000001832843
mpd.slice.636000-636999.json,32463545,1000,64197,0.38726820799638517
mpd.slice.637000-637999.json,31865882,1000,63012,0.447210583020933
mpd.slice.638000-638999.json,32765818,1000,64918,0.3941239590058103
mpd.slice.639000-639999.json,33488737,1000,66321,0.4343374170130119
mpd.slice.64000-64999.json,33107407,1000,65520,0.4108280000218656
mpd.slice.640000-640999.json,33447372,1000,66117,0.39764787498279475
mpd.slice.641000-641999.json,32651138,1000,64555,0.3665262919967063
mpd.slice.642000-642999.json,33199701,1000,65744,0.3738545840024017
mpd.slice.643000-643999.json,34043426,1000,67461,0.43386429199017584
mpd.slice.644000-644999.json,32654766,1000,64689,1.0435245000116993
mpd.slice.645000-645999.json,34219429,1000,67727,0.6182072500232607
mpd.slice.646000-646999.json,33739733,1000,66809,0.48812037499737926
mpd.slice.647000-647999.json,33586519,1000,66429,0.4110819170018658
mpd.slice.648000-648999.json,33754225,1000,66731,0.4082042500085663
mpd.slice.649000-649999.json,32860341,1000,65014,0.39616387500427663
mpd.slice.65000-65999.json,34035690,1000,67306,0.40867324999999255
mpd.slice.650000-650999.json,33629305,1000,66499,0.3853073329955805
mpd.slice.651000-651999.json,33301617,1000,65940,0.39297166699543595
mpd.slice.652000-652999.json,32158670,1000,63580,0.37231466700905
mpd.slice.653000-653999.json,33639633,1000,66533,0.3887722919753287
mpd.slice.654000-654999.json,32416752,1000,64150,0.39023379201535136
mpd.slice.655000-655999.json,34800621,1000,68941,0.4023461659962777
mpd.slice.656000-656999.json,34264861,1000,67816,0.3988835830241442
mpd.slice.657000-657999.json,32125189,1000,63577,0.38684991700574756
mpd.slice.658000-658999.json,34120706,1000,67440,0.40734933299245313
mpd.slice.659000-659999.json,34861916,1000,68941,0.40624079198460095
mpd.slice.66000-66999.json,33249948,1000,65762,0.3804417499923147
mpd.slice.660000-660999.json,33084006,1000,65430,0.389476290991297
mpd.slice.661000-661999.json,34699410,1000,68615,0.3997694170102477
mpd.slice.662000-662999.json,33922863,1000,67138,0.3925402090244461
mpd.slice.663000-663999.json,32119502,1000,63574,0.3697177090216428
mpd.slice.664000-664999.json,33906858,1000,67044,0.38895166700240225
mpd.slice.665000-665999.json,33079922,1000,65506,0.3806162080145441
mpd.slice.666000-666999.json,34135897,1000,67527,0.39689979198738
mpd.slice.667000-667999.json,33514861,1000,66363,0.3895836250158027
mpd.slice.668000-668999.json,34304672,1000,67960,0.39965862498502247
mpd.slice.669000-669999.json,33841829,1000,67021,0.3877255829866044
mpd.slice.67000-67999.json,32661448,1000,64598,0.37464416699367575
mpd.slice.670000-670999.json,33395922,1000,66081,0.38346241699764505
mpd.slice.671000-671999.json,34367420,1000,68018,0.39633258400135674
mpd.slice.672000-672999.json,32853743,1000,65001,0.3893819169898052
mpd.slice.673000-673999.json,33612399,1000,66530,0.3869757920037955
mpd.slice.674000-674999.json,33678614,1000,66672,0.3879986670217477
mpd.slice.675000-675999.json,35632444,1000,70621,0.40928066600463353
mpd.slice.676000-676999.json,32494000,1000,64300,0.37241829102276824
mpd.slice.677000-677999.json,33838833,1000,66940,0.3890451669867616
mpd.slice.678000-678999.json,34254353,1000,67775,0.3903692919993773
mpd.slice.679000-679999.json,35024729,1000,69294,0.4008524589880835
mpd.slice.68000-68999.json,35215157,1000,69603,0.40733079201891087
mpd.slice.680000-680999.json,35879535,1000,70972,0.4136104589852039
mpd.slice.681000-681999.json,33952111,1000,67211,0.3941181249974761
mpd.slice.682000-682999.json,34255654,1000,67819,0.3932159579999279
mpd.slice.683000-683999.json,34342674,1000,67975,0.3938009580015205
mpd.slice.684000-684999.json,34058302,1000,67379,0.39563637500396
mpd.slice.685000-685999.json,35451355,1000,70142,0.40738366698496975
mpd.slice.686000-686999.json,34076950,1000,67407,0.3927510420035105
mpd.slice.687000-687999.json,33270485,1000,65875,0.38424049998866394
mpd.slice.688000-688999.json,33198676,1000,65670,0.3792128750064876
mpd.slice.689000-689999.json,33691049,1000,66665,0.4025925829773769
mpd.slice.69000-69999.json,34854142,1000,68967,0.40139516699127853
mpd.slice.690000-690999.json,32946938,1000,65228,0.3797920829965733
mpd.slice.691000-691999.json,33626953,1000,66593,0.38359458299237303
mpd.slice.692000-692999.json,34325217,1000,67894,0.3926098750089295
mpd.slice.693000-693999.json,34048105,1000,67359,0.3904862079943996
mpd.slice.694000-694999.json,32718801,1000,64721,0.3752434590132907
mpd.slice.695000-695999.json,33472186,1000,66230,0.3833604159881361
mpd.slice.696000-696999.json,33996606,1000,67265,0.3904087499831803
mpd.slice.697000-697999.json,32877090,1000,65018,0.3736691659723874
mpd.slice.698000-698999.json,34186070,1000,67678,0.40213812500587665
mpd.slice.699000-699999.json,33402901,1000,65975,0.3815792910172604
mpd.slice.7000-7999.json,34156834,1000,67614,0.39420695800799876
mpd.slice.70000-70999.json,32776832,1000,64861,0.3778774170204997
mpd.slice.700000-700999.json,33457895,1000,66158,0.38875020801788196
mpd.slice.701000-701999.json,34327236,1000,68047,0.40864512498956174
mpd.slice.702000-702999.json,34136307,1000,67509,0.4012592919752933
mpd.slice.703000-703999.json,33138263,1000,65574,0.39545520799583755
mpd.slice.704000-704999.json,33890762,1000,67031,0.39517654199153185
mpd.slice.705000-705999.json,33961976,1000,67218,0.3948573329835199
mpd.slice.706000-706999.json,33870885,1000,66997,0.3942139160062652
mpd.slice.707000-707999.json,33571994,1000,66400,0.38605966698378325
mpd.slice.708000-708999.json,33366695,1000,66025,0.39408483399893157
mpd.slice.709000-709999.json,33265997,1000,65825,0.3854099999880418
mpd.slice.71000-71999.json,32826272,1000,64928,0.3889382079942152
mpd.slice.710000-710999.json,32411514,1000,64032,0.3744812500081025
mpd.slice.711000-711999.json,34081930,1000,67455,0.3968867920048069
mpd.slice.712000-712999.json,33534241,1000,66318,0.38609066599747166
mpd.slice.713000-713999.json,34117191,1000,67564,0.4260204580205027
mpd.slice.714000-714999.json,31982039,1000,63246,0.38681399999768473
mpd.slice.715000-715999.json,32640158,1000,64597,0.37955366700771265
mpd.slice.716000-716999.json,34507574,1000,68292,0.3926652089867275
mpd.slice.717000-717999.json,33595499,1000,66499,0.3812002089980524
mpd.slice.718000-718999.json,33222903,1000,65697,0.37591787497512996
mpd.slice.719000-719999.json,32529732,1000,64409,0.36598512501223013
mpd.slice.72000-72999.json,34897553,1000,69057,0.391691416996764
mpd.slice.720000-720999.json,33678521,1000,66643,0.3939488329924643
mpd.slice.721000-721999.json,32977492,1000,65174,0.534482167015085
mpd.slice.722000-722999.json,33546078,1000,66314,0.40184683399274945
mpd.slice.723000-723999.json,34125675,1000,67620,0.41374970800825395
mpd.slice.724000-724999.json,33533532,1000,66337,0.3915879169944674
mpd.slice.725000-725999.json,35002256,1000,69265,0.4138273330172524
mpd.slice.726000-726999.json,34973524,1000,69170,0.4149112500017509
mpd.slice.727000-727999.json,33770956,1000,66785,0.39448487502522767
mpd.slice.728000-728999.json,34070581,1000,67505,0.3917218749993481
mpd.slice.729000-729999.json,32379482,1000,64068,0.37145320800482295
mpd.slice.73000-73999.json,32643358,1000,64545,0.38097416699747555
mpd.slice.730000-730999.json,34309335,1000,67892,0.39784816597239114
mpd.slice.731000-731999.json,33953434,1000,67109,0.4089124169840943
mpd.slice.732000-732999.json,34163160,1000,67631,0.4572227080061566
mpd.slice.733000-733999.json,34163906,1000,67602,0.4118538750044536
mpd.slice.734000-734999.json,34835292,1000,68938,0.4045339580043219
mpd.slice.735000-735999.json,33719027,1000,66643,0.38998974999412894
mpd.slice.736000-736999.json,34111204,1000,67406,0.3947447919927072
mpd.slice.737000-737999.json,33439200,1000,66144,0.38953229199978523
mpd.slice.738000-738999.json,34296297,1000,67918,0.39737362498999573
mpd.slice.739000-739999.json,34735585,1000,68720,0.40045358301722445
mpd.slice.74000-74999.json,35183818,1000,69681,0.40547254198463634
mpd.slice.740000-740999.json,33698422,1000,66606,0.38929299998562783
mpd.slice.741000-741999.json,33979448,1000,67273,0.39228058300795965
mpd.slice.742000-742999.json,33142956,1000,65502,0.3831869999994524
mpd.slice.743000-743999.json,33663265,1000,66615,0.39237370900809765
mpd.slice.744000-744999.json,33230743,1000,65750,0.38325333400280215
mpd.slice.745000-745999.json,33758664,1000,66761,0.38954345797537826
mpd.slice.746000-746999.json,33301377,1000,65870,0.3813347500108648
mpd.slice.747000-747999.json,34541100,1000,68413,0.39887154099415056
mpd.slice.748000-748999.json,33234465,1000,65773,0.3922051249828655
mpd.slice.749000-749999.json,33611253,1000,66470,0.38711741598672234
mpd.slice.75000-75999.json,34203012,1000,67661,0.39400179201038554
mpd.slice.750000-750999.json,33104516,1000,65510,0.3792490829946473
mpd.slice.751000-751999.json,34306427,1000,67845,0.39171233400702477
mpd.slice.752000-752999.json,34180235,1000,67654,0.39473370800260454
mpd.slice.753000-753999.json,34539179,1000,68403,0.39813795799273066
mpd.slice.754000-754999.json,32762731,1000,64828,0.37764508300460875
mpd.slice.755000-755999.json,33823887,1000,66874,0.3897963330091443
mpd.slice.756000-756999.json,33570673,1000,66286,0.3916602499957662
mpd.slice.757000-757999.json,31667027,1000,62608,0.37168808397836983
mpd.slice.758000-758999.json,34319292,1000,67992,0.4031381669919938
mpd.slice.759000-759999.json,35477606,1000,70149,0.42017991701141
mpd.slice.76000-76999.json,35116264,1000,69502,0.4128458749910351
mpd.slice.760000-760999.json,33487579,1000,66229,0.3946563340141438
mpd.slice.761000-761999.json,33509600,1000,66338,0.3926054170005955
mpd.slice.762000-762999.json,32863957,1000,65037,0.3895730829972308
mpd.slice.763000-763999.json,33905545,1000,67051,0.3999017919995822
mpd.slice.764000-764999.json,33622552,1000,66563,0.3949170419946313
mpd.slice.765000-765999.json,32783550,1000,64850,0.39386554100201465
mpd.slice.766000-766999.json,34066740,1000,67290,0.4005899999756366
mpd.slice.767000-767999.json,36020796,1000,71257,0.4194371660123579
mpd.slice.768000-768999.json,32499781,1000,64318,0.37569837499177083
mpd.slice.769000-769999.json,33847344,1000,66981,0.39010145800421014
mpd.slice.77000-77999.json,34299814,1000,67793,0.3979794579790905
mpd.slice.770000-770999.json,33025631,1000,65372,0.38019541700487025
mpd.slice.771000-771999.json,34830936,1000,69023,0.3990709999925457
mpd.slice.772000-772999.json,33250480,1000,65863,0.3813601660076529
mpd.slice.773000-773999.json,33216408,1000,65749,0.3810292500129435
mpd.slice.774000-774999.json,32894849,1000,65119,0.3766296669782605
mpd.slice.775000-775999.json,34517940,1000,68401,0.3961718750069849
mpd.slice.776000-776999.json,33892950,1000,66941,0.38682183300261386
mpd.slice.777000-777999.json,33592821,1000,66445,0.3878199579776265
mpd.slice.778000-778999.json,33425922,1000,66114,0.3869865419983398
mpd.slice.779000-779999.json,33890580,1000,67051,0.3937361249991227
mpd.slice.78000-78999.json,33656298,1000,66646,0.402292791986838
mpd.slice.780000-780999.json,33282548,1000,65866,0.3970801249961369
mpd.slice.781000-781999.json,33190322,1000,65633,0.39294208300998434
mpd.slice.782000-782999.json,33991655,1000,67289,0.42233537501306273
mpd.slice.783000-783999.json,33413287,1000,66078,0.391889499995159
mpd.slice.784000-784999.json,34281080,1000,67747,0.4015918329823762
mpd.slice.785000-785999.json,33888114,1000,66991,0.4086315000022296
mpd.slice.786000-786999.json,34177384,1000,67614,0.41540145900216885
mpd.slice.787000-787999.json,33118019,1000,65535,0.4026466250070371
mpd.slice.788000-788999.json,33070146,1000,65386,0.387786250008503
mpd.slice.789000-789999.json,34794076,1000,68909,0.41225120800663717
mpd.slice.79000-79999.json,32855015,1000,64969,0.409986459009815
mpd.slice.790000-790999.json,33295340,1000,65873,0.41328937499201857
mpd.slice.791000-791999.json,33652844,1000,66561,0.38707341597182676
mpd.slice.792000-792999.json,32987645,1000,65209,0.3804802499944344
mpd.slice.793000-793999.json,33171852,1000,65613,0.3749771669972688
mpd.slice.794000-794999.json,32584874,1000,64410,0.3887909160112031
mpd.slice.795000-795999.json,33885748,1000,67032,0.3966532080085017
mpd.slice.796000-796999.json,33006261,1000,65315,0.3733463329845108
mpd.slice.797000-797999.json,33145262,1000,65602,0.37179204099811614
mpd.slice.798000-798999.json,34988968,1000,69305,0.39216162500088103
mpd.slice.799000-799999.json,34379116,1000,67980,0.391233625006862
mpd.slice.8000-8999.json,33367137,1000,66048,0.37484633398707956
mpd.slice.80000-80999.json,32642695,1000,64669,0.3670510420051869
mpd.slice.800000-800999.json,33548187,1000,66400,0.3770770829869434
mpd.slice.801000-801999.json,33062187,1000,65351,0.37248099999851547
mpd.slice.802000-802999.json,33582682,1000,66433,0.5139117079961579
mpd.slice.803000-803999.json,33959675,1000,67249,0.5645540839759633
mpd.slice.804000-804999.json,33676795,1000,66661,0.39035208398126997
mpd.slice.805000-805999.json,34033433,1000,67295,0.4212401249969844
mpd.slice.806000-806999.json,33978143,1000,67248,0.3976788330182899
mpd.slice.807000-807999.json,34998621,1000,69292,0.4135681669868063
mpd.slice.808000-808999.json,34784237,1000,68792,0.40588062501046807
mpd.slice.809000-809999.json,34203280,1000,67693,0.4285510830231942
mpd.slice.81000-81999.json,32747037,1000,64756,0.3922945410013199
mpd.slice.810000-810999.json,33422144,1000,66139,0.39111158400191925
mpd.slice.811000-811999.json,33538216,1000,66371,0.44919083299464546
mpd.slice.812000-812999.json,34541491,1000,68320,0.40782041699276306
mpd.slice.813000-813999.json,33064922,1000,65369,0.3812476250168402
mpd.slice.814000-814999.json,35198436,1000,69631,0.43343229198944755
mpd.slice.815000-815999.json,32719912,1000,64659,0.39692495798226446
mpd.slice.816000-816999.json,34787161,1000,68878,0.41341716700117104
mpd.slice.817000-817999.json,33138831,1000,65502,0.37553799999295734
mpd.slice.818000-818999.json,32377333,1000,64003,0.3683742919820361
mpd.slice.819000-819999.json,34313044,1000,67852,0.3917254999978468
mpd.slice.82000-82999.json,34431583,1000,68208,0.3892852079879958
mpd.slice.820000-820999.json,35130514,1000,69484,0.39414854199276306
mpd.slice.821000-821999.json,35018647,1000,69341,0.3929774999851361
mpd.slice.822000-822999.json,34844143,1000,68847,0.3916634999914095
mpd.slice.823000-823999.json,33732567,1000,66723,0.3793493330013007
mpd.slice.824000-824999.json,33800286,1000,66873,0.3802358329994604
mpd.slice.825000-825999.json,33196184,1000,65669,0.3724658749997616
mpd.slice.826000-826999.json,32915828,1000,65156,0.37274062499636784
mpd.slice.827000-827999.json,33631971,1000,66574,0.38053204098832794
mpd.slice.828000-828999.json,33318215,1000,65937,0.37457979199825786
mpd.slice.829000-829999.json,34866026,1000,69048,0.39302104199305177
mpd.slice.83000-83999.json,32483057,1000,64217,0.36885616698418744
mpd.slice.830000-830999.json,34510335,1000,68321,0.3880152909841854
mpd.slice.831000-831999.json,34527924,1000,68266,0.3904501250071917
mpd.slice.832000-832999.json,33251716,1000,65811,0.3748936250049155
mpd.slice.833000-833999.json,33657071,1000,66611,0.3791157499945257
mpd.slice.834000-834999.json,36221075,1000,71700,0.4098337079922203
mpd.slice.835000-835999.json,32992511,1000,65188,0.3693994590139482
